Id,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice,OverallQual,ExterQual,BsmtQual,KitchenQual,MSZoning_RM,Neighborhood_NoRidge,Neighborhood_NridgHt,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,GarageType_Detchd,SaleType_New,SaleCondition_Partial
123,1958,1958,135.0,1080.0,1080,1080,1,5,0,1958.0,1.0,288.0,136000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
124,1993,1993,0.0,1199.0,1199,1199,2,5,0,1993.0,2.0,530.0,153900.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
125,1979,1998,0.0,1362.0,1586,1586,2,7,1,1979.0,2.0,435.0,181000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
126,1935,1982,0.0,520.0,520,754,1,5,0,1979.0,0.0,0.0,84500.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
127,1976,1976,0.0,1078.0,958,958,2,5,1,1977.0,2.0,440.0,128000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
128,1930,1950,0.0,672.0,840,840,1,5,1,1979.0,0.0,0.0,87000.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1966,1966,266.0,660.0,660,1348,1,6,1,1966.0,2.0,453.0,155000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
130,1958,1991,85.0,1008.0,1053,1053,1,6,0,1998.0,2.0,750.0,150000.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
131,1966,1966,309.0,924.0,1216,2157,2,8,2,1966.0,2.0,487.0,226000.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
132,2000,2000,40.0,992.0,1022,2054,2,7,1,2000.0,2.0,390.0,244000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
133,1959,2002,0.0,1063.0,1327,1327,1,7,0,1974.0,2.0,624.0,150750.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
134,2001,2002,136.0,1267.0,1296,1296,2,6,0,2001.0,2.0,471.0,220000.0,7.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
135,1968,1993,0.0,1461.0,1721,1721,2,7,1,1968.0,2.0,440.0,180000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
136,1970,1970,288.0,1304.0,1682,1682,2,7,1,1970.0,2.0,530.0,174000.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
137,1967,1967,196.0,1214.0,1214,1214,2,5,1,1967.0,1.0,318.0,143000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
138,1988,1989,70.0,1907.0,1959,1959,3,9,0,1989.0,3.0,766.0,171000.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
139,1999,2000,320.0,1004.0,1004,1852,2,7,2,1999.0,3.0,660.0,230000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
140,1997,1997,0.0,928.0,928,1764,2,7,0,1997.0,2.0,470.0,231500.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
141,1971,1971,0.0,864.0,864,864,1,5,1,1979.0,0.0,0.0,115000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
142,2005,2005,0.0,1734.0,1734,1734,2,7,0,2005.0,2.0,660.0,260000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
143,1952,1952,0.0,910.0,910,1385,2,6,0,2000.0,2.0,720.0,166000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
144,1999,1999,183.0,1490.0,1501,1501,2,6,0,1999.0,2.0,577.0,204000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
145,1963,1963,336.0,1728.0,1728,1728,2,10,0,1963.0,2.0,504.0,125000.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
146,2004,2006,50.0,970.0,970,1709,2,7,0,2004.0,2.0,380.0,130000.0,5.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
147,1931,1993,0.0,715.0,875,875,1,5,0,1931.0,1.0,180.0,105000.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
148,2001,2001,180.0,884.0,884,2035,2,8,1,2001.0,2.0,434.0,222500.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
149,2004,2005,120.0,1080.0,1080,1080,1,6,0,1979.0,0.0,0.0,141000.0,6.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
150,1936,1950,0.0,896.0,896,1344,1,7,0,1936.0,1.0,240.0,115000.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
151,1975,1975,0.0,969.0,969,969,1,5,0,1975.0,2.0,440.0,122000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
152,2007,2008,436.0,1710.0,1710,1710,2,6,1,2007.0,3.0,866.0,372402.0,7.0,3.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
153,1971,1971,252.0,825.0,1097,1993,2,8,1,1971.0,2.0,495.0,190000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
154,1960,1975,0.0,1602.0,1252,1252,1,4,1,1960.0,2.0,564.0,235000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
155,1923,1950,0.0,1200.0,1200,1200,1,7,0,1923.0,1.0,312.0,125000.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
156,1924,1950,0.0,572.0,572,1096,1,5,0,1979.0,0.0,0.0,79000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157,1950,1950,0.0,0.0,1040,1040,1,5,0,1950.0,2.0,625.0,109500.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
158,2009,2010,84.0,774.0,774,1968,2,8,1,2009.0,3.0,680.0,269500.0,7.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
159,2004,2005,0.0,991.0,991,1947,2,8,1,2004.0,2.0,678.0,254900.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
160,2005,2006,456.0,1392.0,1392,2462,2,9,1,2006.0,2.0,576.0,320000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
161,1984,1984,0.0,1232.0,1232,1232,2,6,0,1984.0,2.0,516.0,162500.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
162,2003,2004,664.0,1572.0,1572,2668,2,10,2,2003.0,3.0,726.0,412500.0,8.0,3.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
163,2005,2005,226.0,1541.0,1541,1541,2,7,1,2005.0,2.0,532.0,220000.0,6.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
164,1956,1956,0.0,882.0,882,882,1,4,0,1979.0,0.0,0.0,103200.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
165,1926,2004,0.0,1149.0,1149,1616,2,5,0,1926.0,1.0,216.0,152000.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
166,1940,1999,0.0,644.0,808,1355,2,6,0,1979.0,0.0,0.0,127500.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
167,1955,1993,0.0,1617.0,1867,1867,1,7,3,1955.0,1.0,303.0,190000.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
168,2007,2007,300.0,1582.0,1610,2161,1,8,1,2007.0,3.0,789.0,325624.0,7.0,3.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
169,2004,2004,0.0,840.0,840,1720,2,7,1,2004.0,2.0,440.0,183500.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
170,1981,1981,653.0,1686.0,1707,1707,2,6,1,1981.0,2.0,511.0,228000.0,7.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
171,1941,1950,0.0,720.0,854,1382,1,7,0,1991.0,2.0,660.0,128500.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
172,1960,1960,112.0,1080.0,1656,1656,1,7,2,1960.0,2.0,528.0,215000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
173,1987,1987,0.0,1064.0,1064,1767,2,5,1,1987.0,2.0,504.0,239000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
174,1961,1961,491.0,1362.0,1362,1362,1,6,1,1961.0,2.0,504.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
175,1986,1986,132.0,1606.0,1651,1651,2,7,1,1986.0,2.0,616.0,184000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
176,1950,2001,0.0,1202.0,2158,2158,2,7,1,1950.0,2.0,576.0,243000.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
177,1988,1989,268.0,1151.0,1164,2060,2,8,1,1988.0,2.0,521.0,211000.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
178,1958,1958,0.0,1052.0,1252,1920,2,8,1,1958.0,2.0,451.0,172500.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
179,2008,2009,748.0,2216.0,2234,2234,2,9,1,2009.0,3.0,1166.0,501837.0,8.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
180,1923,2006,0.0,968.0,968,968,1,5,0,1935.0,2.0,480.0,100000.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
181,2000,2000,456.0,756.0,769,1525,2,5,1,2000.0,2.0,440.0,177000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
182,1920,1950,0.0,793.0,901,1802,1,9,1,1920.0,1.0,216.0,200100.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
183,1957,2006,98.0,0.0,1340,1340,1,7,1,1957.0,1.0,252.0,120000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
184,2003,2003,0.0,1362.0,1362,2082,2,6,0,2003.0,2.0,484.0,200000.0,6.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
185,1908,1991,0.0,504.0,936,1252,1,5,0,1986.0,2.0,576.0,127000.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
186,1892,1993,0.0,1107.0,1518,3608,2,12,2,1993.0,3.0,840.0,475000.0,9.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
187,1990,1991,0.0,1188.0,1217,1217,2,6,0,1990.0,2.0,497.0,173000.0,6.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
188,1916,1987,0.0,660.0,808,1656,2,8,0,1916.0,1.0,180.0,135000.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
189,1979,1979,275.0,1086.0,1224,1224,0,6,2,1979.0,2.0,528.0,153337.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
190,2001,2002,0.0,1593.0,1593,1593,1,5,1,2001.0,2.0,682.0,286000.0,7.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
191,1932,1994,0.0,853.0,1549,2727,2,10,2,1932.0,2.0,440.0,315000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
192,1972,2004,138.0,725.0,725,1479,1,7,0,1972.0,2.0,484.0,184000.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
193,1999,1999,0.0,1431.0,1431,1431,2,6,0,1999.0,2.0,666.0,192000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
194,2004,2004,50.0,970.0,970,1709,2,7,0,2004.0,2.0,380.0,130000.0,6.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
195,1972,1972,0.0,864.0,864,864,1,5,0,1989.0,1.0,352.0,127000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
196,1976,1976,0.0,855.0,855,1456,2,7,1,1976.0,2.0,440.0,148500.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
197,2007,2007,205.0,1726.0,1726,1726,2,8,1,2007.0,3.0,786.0,311872.0,6.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
198,1918,1990,0.0,1360.0,1360,3112,2,8,1,1918.0,2.0,795.0,235000.0,7.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
199,1912,1950,0.0,755.0,929,2229,1,8,0,1979.0,0.0,0.0,104000.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200,2004,2005,262.0,1713.0,1713,1713,2,7,1,2004.0,3.0,856.0,274900.0,7.0,3.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
201,2003,2004,0.0,1121.0,1121,1121,2,5,0,2003.0,2.0,440.0,140000.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
202,1977,1977,0.0,1196.0,1279,1279,2,6,2,1980.0,2.0,473.0,171500.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
203,1924,1950,0.0,617.0,865,1310,2,6,0,1924.0,1.0,398.0,112000.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2004,2004,205.0,848.0,848,848,1,3,1,2004.0,2.0,420.0,149000.0,5.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
205,1947,1950,0.0,720.0,720,1284,1,5,0,1948.0,1.0,240.0,110000.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
206,1990,1990,0.0,1424.0,1442,1442,2,5,0,1990.0,2.0,500.0,180500.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
207,1962,1962,0.0,1140.0,1696,1696,1,8,1,1962.0,1.0,349.0,143900.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
208,1960,1960,0.0,1100.0,1100,1100,1,6,1,1960.0,1.0,312.0,141000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
209,1988,1989,128.0,1157.0,1180,2062,2,7,1,1988.0,2.0,454.0,277000.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
210,1964,1964,260.0,1092.0,1092,1092,1,6,0,1964.0,2.0,504.0,145000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
211,1925,1950,0.0,864.0,864,864,1,5,0,1979.0,0.0,0.0,98000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
212,2009,2009,0.0,1212.0,1212,1212,2,6,0,2009.0,2.0,460.0,186000.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
213,2009,2009,0.0,900.0,932,1852,2,7,1,2009.0,2.0,644.0,252678.0,6.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
214,1995,1995,0.0,990.0,990,990,1,5,0,1996.0,2.0,576.0,156000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
215,1977,1977,153.0,689.0,689,1392,1,6,0,1977.0,1.0,299.0,161750.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
216,1957,1996,64.0,1070.0,1236,1236,1,6,1,1957.0,1.0,447.0,134450.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
217,2004,2004,266.0,1436.0,1436,1436,2,8,0,2004.0,2.0,484.0,210000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
218,1925,1950,0.0,686.0,810,1328,1,8,0,1940.0,1.0,210.0,107000.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
219,1939,2006,312.0,798.0,1137,1954,1,8,2,1939.0,2.0,431.0,311500.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
220,2005,2006,16.0,1248.0,1248,1248,2,5,0,2005.0,2.0,438.0,167240.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
221,2006,2006,0.0,1498.0,1498,1498,2,5,0,2006.0,2.0,675.0,204900.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
222,2002,2002,0.0,1010.0,1010,2267,2,8,1,2002.0,2.0,390.0,200000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
223,1975,1975,0.0,713.0,811,1552,2,6,1,1975.0,2.0,434.0,179900.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
224,1971,1971,0.0,864.0,864,864,1,4,0,1989.0,2.0,576.0,97000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
225,2003,2003,922.0,2392.0,2392,2392,2,8,1,2003.0,3.0,968.0,386250.0,9.0,4.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
226,1971,1971,142.0,630.0,630,1302,2,6,0,1991.0,1.0,280.0,112000.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
227,1995,1995,290.0,1203.0,1214,2520,2,9,1,1995.0,3.0,721.0,290000.0,6.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
228,1970,1970,127.0,483.0,483,987,1,5,0,1987.0,1.0,280.0,106000.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
229,1967,1967,0.0,912.0,912,912,1,5,1,1974.0,1.0,336.0,125000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
230,2005,2006,16.0,1373.0,1555,1555,2,7,1,2005.0,2.0,430.0,192500.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
231,1959,1959,220.0,1194.0,1194,1194,1,6,0,1959.0,1.0,312.0,148000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
232,1995,1996,506.0,1462.0,1490,2794,2,9,1,1995.0,3.0,810.0,403000.0,7.0,3.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
233,1972,1972,297.0,483.0,483,987,1,5,1,1972.0,1.0,288.0,94500.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
234,1976,1976,0.0,894.0,894,894,1,5,0,1976.0,1.0,308.0,128200.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
235,2002,2002,0.0,860.0,860,1960,2,8,2,2002.0,2.0,440.0,216500.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
236,1971,1971,604.0,483.0,483,987,1,5,0,1971.0,1.0,264.0,89500.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
237,2004,2004,98.0,1414.0,1414,1414,2,6,0,2004.0,2.0,494.0,185500.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
238,1993,2003,0.0,996.0,1014,1744,2,7,0,1993.0,2.0,457.0,194500.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
239,2007,2007,254.0,1694.0,1694,1694,2,7,0,2007.0,3.0,818.0,318000.0,7.0,4.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
240,1945,1950,0.0,735.0,798,1487,1,7,1,1949.0,1.0,220.0,113000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
241,2008,2008,36.0,1566.0,1566,1566,2,7,0,2008.0,2.0,750.0,262500.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
242,1945,1997,0.0,686.0,866,866,1,4,0,1979.0,0.0,0.0,110500.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
243,1900,1950,0.0,540.0,889,1440,1,6,0,1940.0,1.0,352.0,79000.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
244,1980,1980,0.0,626.0,626,1217,1,6,1,1980.0,1.0,288.0,120000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
245,1994,2002,0.0,948.0,1222,2110,2,8,2,1994.0,2.0,463.0,205000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
246,1988,1988,102.0,1845.0,1872,1872,2,6,1,1988.0,2.0,604.0,241500.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
